order_item_id,order_id,product_id,sku_id,quantity,unit_price,subtotal,is_mock_data
OI0000374,ORD000158,PROD0029,SKU00077,1,777631.56,777631.56,true
OI0000375,ORD000159,PROD0036,SKU00098,1,255958.83,255958.83,true
OI0000376,ORD000159,PROD0096,SKU00253,1,723622.53,723622.53,true
OI0000377,ORD000160,PROD0023,SKU00062,2,1734056.78,3468113.56,true
OI0000378,ORD000160,PROD0035,SKU00095,1,1192901.68,1192901.68,true
OI0000379,ORD000160,PROD0041,SKU00110,1,1270516.34,1270516.34,true
OI0000380,ORD000160,PROD0047,SKU00126,1,1079253.36,1079253.36,true
OI0000381,ORD000161,PROD0050,SKU00135,1,76.68,76.68,true
OI0000382,ORD000161,PROD0080,SKU00210,1,158.07,158.07,true
OI0000383,ORD000161,PROD0014,SKU00032,1,84.22,84.22,true
OI0000384,ORD000162,PROD0047,SKU00126,1,1079253.36,1079253.36,true
OI0000385,ORD000162,PROD0071,SKU00189,1,354036.28,354036.28,true
OI0000386,ORD000162,PROD0017,SKU00046,2,1341406.94,2682813.88,true
OI0000387,ORD000163,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0000388,ORD000163,PROD0017,SKU00046,2,1341406.94,2682813.88,true
OI0000389,ORD000164,PROD0049,SKU00132,1,78.51,78.51,true
OI0000390,ORD000164,PROD0079,SKU00207,1,69.96,69.96,true
OI0000391,ORD000165,PROD0035,SKU00095,1,1192901.68,1192901.68,true
OI0000392,ORD000165,PROD0029,SKU00078,1,848037.47,848037.47,true
OI0000393,ORD000166,PROD0049,SKU00132,1,78.51,78.51,true
OI0000394,ORD000167,PROD0022,SKU00059,1,332.56,332.56,true
OI0000395,ORD000167,PROD0022,SKU00060,2,352.53,705.06,true
OI0000396,ORD000168,PROD0026,SKU00072,1,53.17,53.17,true
OI0000397,ORD000168,PROD0002,SKU00003,1,62.78,62.78,true
OI0000398,ORD000168,PROD0062,SKU00166,1,241.39,241.39,true
OI0000399,ORD000169,PROD0079,SKU00207,1,69.96,69.96,true
OI0000400,ORD000170,PROD0055,SKU00146,1,48.24,48.24,true
OI0000401,ORD000170,PROD0025,SKU00068,3,76.26,228.78,true
OI0000402,ORD000171,PROD0087,SKU00230,1,619.42,619.42,true
OI0000403,ORD000171,PROD0057,SKU00152,1,1577.56,1577.56,true
OI0000404,ORD000172,PROD0030,SKU00081,1,449713.81,449713.81,true
OI0000405,ORD000173,PROD0035,SKU00095,1,1192901.68,1192901.68,true
OI0000406,ORD000173,PROD0029,SKU00079,2,934640.31,1869280.62,true
OI0000407,ORD000173,PROD0047,SKU00128,2,1184067.92,2368135.84,true
OI0000408,ORD000174,PROD0081,SKU00212,1,2106.11,2106.11,true
OI0000409,ORD000174,PROD0087,SKU00229,1,668.61,668.61,true
OI0000410,ORD000174,PROD0087,SKU00231,1,694.75,694.75,true
OI0000411,ORD000175,PROD0038,SKU00104,2,241.44,482.88,true
OI0000412,ORD000176,PROD0077,SKU00202,1,990566.46,990566.46,true
OI0000413,ORD000176,PROD0083,SKU00219,1,1427699.40,1427699.40,true
OI0000414,ORD000176,PROD0071,SKU00190,1,393418.18,393418.18,true
OI0000415,ORD000176,PROD0035,SKU00095,1,1192901.68,1192901.68,true
OI0000416,ORD000177,PROD0049,SKU00133,1,67.80,67.80,true
OI0000417,ORD000177,PROD0073,SKU00194,1,30.43,30.43,true
OI0000418,ORD000178,PROD0087,SKU00229,1,668.61,668.61,true
OI0000419,ORD000178,PROD0057,SKU00151,1,1603.33,1603.33,true
OI0000420,ORD000178,PROD0087,SKU00228,1,737.27,737.27,true
OI0000421,ORD000179,PROD0004,SKU00006,1,1735.31,1735.31,true
OI0000422,ORD000180,PROD0093,SKU00244,2,1757.46,3514.92,true
OI0000423,ORD000181,PROD0063,SKU00168,2,3058.83,6117.66,true
OI0000424,ORD000181,PROD0009,SKU00021,1,3751.63,3751.63,true
OI0000425,ORD000181,PROD0075,SKU00199,2,3433.43,6866.86,true
OI0000426,ORD000182,PROD0019,SKU00052,1,50.95,50.95,true
OI0000427,ORD000183,PROD0004,SKU00008,1,1766.13,1766.13,true
OI0000428,ORD000183,PROD0082,SKU00215,1,240.41,240.41,true
OI0000429,ORD000183,PROD0016,SKU00042,3,1490.41,4471.23,true
OI0000430,ORD000184,PROD0063,SKU00170,1,2802.15,2802.15,true
OI0000431,ORD000185,PROD0019,SKU00051,1,57.51,57.51,true
OI0000432,ORD000185,PROD0031,SKU00084,3,81.42,244.26,true
OI0000433,ORD000185,PROD0043,SKU00118,1,11.15,11.15,true
OI0000434,ORD000185,PROD0049,SKU00132,2,78.51,157.02,true
OI0000435,ORD000186,PROD0009,SKU00019,1,3363.81,3363.81,true
OI0000436,ORD000187,PROD0080,SKU00210,1,158.07,158.07,true
OI0000437,ORD000187,PROD0098,SKU00258,1,26.98,26.98,true
OI0000438,ORD000187,PROD0056,SKU00150,2,61.25,122.50,true
OI0000439,ORD000188,PROD0071,SKU00189,1,354036.28,354036.28,true
OI0000440,ORD000188,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0000441,ORD000189,PROD0097,SKU00255,1,29.49,29.49,true
OI0000442,ORD000189,PROD0091,SKU00239,1,45.78,45.78,true
OI0000443,ORD000190,PROD0097,SKU00254,1,26.62,26.62,true
OI0000444,ORD000190,PROD0031,SKU00085,1,84.44,84.44,true
OI0000445,ORD000191,PROD0009,SKU00020,1,3491.76,3491.76,true
OI0000446,ORD000191,PROD0057,SKU00151,1,1603.33,1603.33,true
OI0000447,ORD000191,PROD0099,SKU00259,1,1378.32,1378.32,true
OI0000448,ORD000191,PROD0063,SKU00170,1,2802.15,2802.15,true
OI0000449,ORD000192,PROD0025,SKU00067,1,75.42,75.42,true
OI0000450,ORD000192,PROD0085,SKU00225,1,35.29,35.29,true
OI0000451,ORD000193,PROD0093,SKU00244,1,1757.46,1757.46,true
OI0000452,ORD000193,PROD0015,SKU00039,1,2224.01,2224.01,true
OI0000453,ORD000194,PROD0004,SKU00006,1,1735.31,1735.31,true
OI0000454,ORD000194,PROD0064,SKU00172,1,402.64,402.64,true
OI0000455,ORD000194,PROD0022,SKU00060,1,352.53,352.53,true
OI0000456,ORD000195,PROD0090,SKU00236,1,531221.17,531221.17,true
OI0000457,ORD000195,PROD0054,SKU00143,1,530020.43,530020.43,true
OI0000458,ORD000196,PROD0068,SKU00181,1,242.41,242.41,true
OI0000459,ORD000196,PROD0014,SKU00032,2,84.22,168.44,true
OI0000460,ORD000196,PROD0026,SKU00070,1,50.85,50.85,true
OI0000461,ORD000197,PROD0090,SKU00236,1,531221.17,531221.17,true
OI0000462,ORD000197,PROD0042,SKU00114,2,640099.17,1280198.34,true
OI0000463,ORD000198,PROD0046,SKU00122,1,431.81,431.81,true
OI0000464,ORD000198,PROD0058,SKU00156,1,2263.34,2263.34,true
OI0000465,ORD000198,PROD0064,SKU00171,1,424.06,424.06,true
OI0000466,ORD000198,PROD0046,SKU00125,1,372.05,372.05,true
OI0000467,ORD000199,PROD0095,SKU00252,2,751595.94,1503191.88,true
OI0000468,ORD000199,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0000469,ORD000199,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000470,ORD000200,PROD0030,SKU00082,2,457477.84,914955.68,true
OI0000471,ORD000200,PROD0006,SKU00012,1,878821.58,878821.58,true
OI0000472,ORD000201,PROD0078,SKU00205,1,231333.10,231333.10,true
OI0000473,ORD000201,PROD0048,SKU00130,1,768013.84,768013.84,true
OI0000474,ORD000202,PROD0063,SKU00169,1,3067.94,3067.94,true
OI0000475,ORD000202,PROD0021,SKU00057,1,1371.53,1371.53,true
OI0000476,ORD000203,PROD0074,SKU00198,1,270.01,270.01,true
OI0000477,ORD000203,PROD0008,SKU00017,3,46.76,140.28,true
OI0000478,ORD000203,PROD0002,SKU00002,1,64.21,64.21,true
OI0000479,ORD000204,PROD0059,SKU00157,1,1628860.67,1628860.67,true
OI0000480,ORD000204,PROD0089,SKU00234,1,617829.81,617829.81,true
OI0000481,ORD000204,PROD0065,SKU00175,2,1621774.14,3243548.28,true
OI0000482,ORD000205,PROD0074,SKU00196,1,285.40,285.40,true
OI0000483,ORD000206,PROD0091,SKU00242,1,44.63,44.63,true
OI0000484,ORD000206,PROD0049,SKU00133,1,67.80,67.80,true
OI0000485,ORD000207,PROD0041,SKU00110,2,1270516.34,2541032.68,true
OI0000486,ORD000207,PROD0077,SKU00202,1,990566.46,990566.46,true
OI0000487,ORD000207,PROD0065,SKU00174,1,1552367.79,1552367.79,true
OI0000488,ORD000208,PROD0096,SKU00253,1,723622.53,723622.53,true
OI0000489,ORD000209,PROD0056,SKU00147,1,64.48,64.48,true
OI0000490,ORD000209,PROD0038,SKU00104,2,241.44,482.88,true
OI0000491,ORD000210,PROD0032,SKU00086,2,197.98,395.96,true
OI0000492,ORD000210,PROD0032,SKU00088,2,228.67,457.34,true
OI0000493,ORD000210,PROD0038,SKU00104,1,241.44,241.44,true
OI0000494,ORD000211,PROD0093,SKU00244,1,1757.46,1757.46,true
OI0000495,ORD000212,PROD0004,SKU00008,1,1766.13,1766.13,true
OI0000496,ORD000212,PROD0004,SKU00006,1,1735.31,1735.31,true
OI0000497,ORD000212,PROD0076,SKU00200,2,1511.03,3022.06,true
OI0000498,ORD000212,PROD0010,SKU00023,1,365.49,365.49,true
OI0000499,ORD000213,PROD0002,SKU00004,1,60.37,60.37,true
OI0000500,ORD000214,PROD0030,SKU00083,2,477718.09,955436.18,true
OI0000501,ORD000214,PROD0090,SKU00238,2,497890.59,995781.18,true
OI0000502,ORD000214,PROD0018,SKU00048,1,618527.75,618527.75,true
OI0000503,ORD000214,PROD0084,SKU00223,2,412917.79,825835.58,true
OI0000504,ORD000215,PROD0090,SKU00237,1,496519.20,496519.20,true
OI0000505,ORD000215,PROD0006,SKU00012,1,878821.58,878821.58,true
OI0000506,ORD000215,PROD0006,SKU00011,1,844228.49,844228.49,true
OI0000507,ORD000216,PROD0033,SKU00089,1,334.98,334.98,true
OI0000508,ORD000216,PROD0063,SKU00168,1,3058.83,3058.83,true
OI0000509,ORD000216,PROD0015,SKU00037,1,2304.19,2304.19,true
OI0000510,ORD000217,PROD0047,SKU00126,1,1079253.36,1079253.36,true
OI0000511,ORD000217,PROD0083,SKU00220,1,1528645.72,1528645.72,true
OI0000512,ORD000218,PROD0019,SKU00051,1,57.51,57.51,true
OI0000513,ORD000218,PROD0091,SKU00242,1,44.63,44.63,true
OI0000514,ORD000218,PROD0055,SKU00145,1,51.20,51.20,true
OI0000515,ORD000218,PROD0043,SKU00116,1,10.74,10.74,true
OI0000516,ORD000219,PROD0082,SKU00217,1,265.63,265.63,true
OI0000517,ORD000219,PROD0058,SKU00155,1,2006.24,2006.24,true
OI0000518,ORD000220,PROD0062,SKU00167,3,280.14,840.42,true
OI0000519,ORD000221,PROD0025,SKU00069,1,77.36,77.36,true
OI0000520,ORD000221,PROD0091,SKU00239,1,45.78,45.78,true
OI0000521,ORD000221,PROD0067,SKU00180,1,30.93,30.93,true
OI0000522,ORD000222,PROD0035,SKU00094,1,1297161.78,1297161.78,true
OI0000523,ORD000222,PROD0065,SKU00174,2,1552367.79,3104735.58,true
OI0000524,ORD000223,PROD0087,SKU00230,1,619.42,619.42,true
OI0000525,ORD000223,PROD0045,SKU00121,1,2919.58,2919.58,true
OI0000526,ORD000223,PROD0081,SKU00213,1,1970.02,1970.02,true
OI0000527,ORD000224,PROD0060,SKU00158,2,587751.35,1175502.70,true
OI0000528,ORD000224,PROD0048,SKU00129,1,776592.87,776592.87,true
OI0000529,ORD000224,PROD0042,SKU00111,1,598079.80,598079.80,true
OI0000530,ORD000224,PROD0018,SKU00049,2,702973.71,1405947.42,true
OI0000531,ORD000225,PROD0026,SKU00071,1,50.68,50.68,true
OI0000532,ORD000225,PROD0080,SKU00209,1,154.94,154.94,true
OI0000533,ORD000225,PROD0062,SKU00164,1,249.48,249.48,true
OI0000534,ORD000225,PROD0056,SKU00147,1,64.48,64.48,true
OI0000535,ORD000226,PROD0035,SKU00093,2,1139879.70,2279759.40,true
OI0000536,ORD000227,PROD0076,SKU00201,1,1559.58,1559.58,true
OI0000537,ORD000227,PROD0070,SKU00186,2,1924.60,3849.20,true
OI0000538,ORD000227,PROD0094,SKU00248,1,1061.30,1061.30,true
OI0000539,ORD000228,PROD0041,SKU00110,1,1270516.34,1270516.34,true
OI0000540,ORD000228,PROD0071,SKU00188,2,346284.88,692569.76,true
OI0000541,ORD000228,PROD0017,SKU00045,2,1432398.55,2864797.10,true
OI0000542,ORD000228,PROD0095,SKU00250,1,799279.75,799279.75,true
OI0000543,ORD000229,PROD0030,SKU00083,1,477718.09,477718.09,true
OI0000544,ORD000229,PROD0078,SKU00204,1,200637.78,200637.78,true
OI0000545,ORD000229,PROD0060,SKU00158,2,587751.35,1175502.70,true
OI0000546,ORD000229,PROD0018,SKU00050,1,669442.39,669442.39,true
OI0000547,ORD000230,PROD0059,SKU00157,1,1628860.67,1628860.67,true
OI0000548,ORD000230,PROD0095,SKU00249,1,774461.78,774461.78,true
OI0000549,ORD000231,PROD0049,SKU00133,1,67.80,67.80,true
OI0000550,ORD000231,PROD0025,SKU00068,1,76.26,76.26,true
OI0000551,ORD000231,PROD0025,SKU00069,1,77.36,77.36,true
OI0000552,ORD000231,PROD0097,SKU00255,3,29.49,88.47,true
OI0000553,ORD000232,PROD0026,SKU00070,1,50.85,50.85,true
OI0000554,ORD000232,PROD0020,SKU00054,1,110.97,110.97,true
OI0000555,ORD000233,PROD0071,SKU00189,1,354036.28,354036.28,true
OI0000556,ORD000233,PROD0035,SKU00092,2,1317389.56,2634779.12,true
OI0000557,ORD000233,PROD0083,SKU00219,1,1427699.40,1427699.40,true
OI0000558,ORD000234,PROD0022,SKU00060,1,352.53,352.53,true
OI0000559,ORD000234,PROD0076,SKU00201,2,1559.58,3119.16,true
OI0000560,ORD000235,PROD0012,SKU00026,1,412826.09,412826.09,true
OI0000561,ORD000236,PROD0089,SKU00233,2,672068.51,1344137.02,true
OI0000562,ORD000236,PROD0071,SKU00188,1,346284.88,346284.88,true
OI0000563,ORD000236,PROD0017,SKU00044,1,1513775.18,1513775.18,true
OI0000564,ORD000236,PROD0083,SKU00220,1,1528645.72,1528645.72,true
OI0000565,ORD000237,PROD0079,SKU00207,1,69.96,69.96,true
OI0000566,ORD000237,PROD0085,SKU00225,1,35.29,35.29,true
OI0000567,ORD000237,PROD0055,SKU00145,1,51.20,51.20,true
OI0000568,ORD000238,PROD0029,SKU00077,2,777631.56,1555263.12,true
OI0000569,ORD000239,PROD0080,SKU00211,1,146.92,146.92,true
OI0000570,ORD000239,PROD0026,SKU00070,1,50.85,50.85,true
OI0000571,ORD000239,PROD0032,SKU00088,1,228.67,228.67,true
OI0000572,ORD000239,PROD0062,SKU00166,1,241.39,241.39,true
OI0000573,ORD000240,PROD0054,SKU00143,1,530020.43,530020.43,true
OI0000574,ORD000240,PROD0030,SKU00083,1,477718.09,477718.09,true
OI0000575,ORD000240,PROD0078,SKU00203,1,186418.93,186418.93,true
OI0000576,ORD000240,PROD0060,SKU00160,2,562540.10,1125080.20,true
OI0000577,ORD000241,PROD0084,SKU00223,1,412917.79,412917.79,true
OI0000578,ORD000241,PROD0006,SKU00012,1,878821.58,878821.58,true
OI0000579,ORD000242,PROD0032,SKU00086,2,197.98,395.96,true
OI0000580,ORD000242,PROD0074,SKU00198,1,270.01,270.01,true
OI0000581,ORD000242,PROD0098,SKU00256,1,30.26,30.26,true
OI0000582,ORD000242,PROD0020,SKU00054,1,110.97,110.97,true
OI0000583,ORD000243,PROD0043,SKU00116,1,10.74,10.74,true
OI0000584,ORD000243,PROD0061,SKU00162,1,94.04,94.04,true
OI0000585,ORD000243,PROD0031,SKU00084,2,81.42,162.84,true
OI0000586,ORD000244,PROD0098,SKU00257,1,28.06,28.06,true
OI0000587,ORD000244,PROD0002,SKU00002,1,64.21,64.21,true
OI0000588,ORD000244,PROD0074,SKU00195,1,286.31,286.31,true
OI0000589,ORD000244,PROD0098,SKU00256,1,30.26,30.26,true
OI0000590,ORD000245,PROD0012,SKU00027,1,464148.52,464148.52,true
OI0000591,ORD000245,PROD0078,SKU00204,1,200637.78,200637.78,true
OI0000592,ORD000246,PROD0077,SKU00202,1,990566.46,990566.46,true
OI0000593,ORD000246,PROD0089,SKU00234,1,617829.81,617829.81,true
OI0000594,ORD000247,PROD0046,SKU00123,1,451.68,451.68,true
OI0000595,ORD000247,PROD0082,SKU00216,1,228.01,228.01,true
OI0000596,ORD000248,PROD0091,SKU00239,1,45.78,45.78,true
OI0000597,ORD000248,PROD0031,SKU00085,2,84.44,168.88,true
OI0000598,ORD000248,PROD0043,SKU00117,1,10.35,10.35,true
OI0000599,ORD000248,PROD0097,SKU00254,1,26.62,26.62,true
OI0000600,ORD000249,PROD0089,SKU00234,1,617829.81,617829.81,true
OI0000601,ORD000249,PROD0023,SKU00063,1,1504447.05,1504447.05,true
OI0000602,ORD000249,PROD0017,SKU00044,1,1513775.18,1513775.18,true
OI0000603,ORD000249,PROD0035,SKU00095,1,1192901.68,1192901.68,true
OI0000604,ORD000250,PROD0035,SKU00093,1,1139879.70,1139879.70,true
OI0000605,ORD000250,PROD0095,SKU00251,2,836988.65,1673977.30,true
OI0000606,ORD000250,PROD0023,SKU00062,1,1734056.78,1734056.78,true
OI0000607,ORD000251,PROD0081,SKU00212,1,2106.11,2106.11,true
OI0000608,ORD000251,PROD0027,SKU00074,2,2354.63,4709.26,true
OI0000609,ORD000251,PROD0039,SKU00105,1,2655.76,2655.76,true
OI0000610,ORD000252,PROD0056,SKU00149,1,68.49,68.49,true
OI0000611,ORD000253,PROD0039,SKU00106,1,2835.23,2835.23,true
OI0000612,ORD000254,PROD0096,SKU00253,2,723622.53,1447245.06,true
OI0000613,ORD000254,PROD0042,SKU00114,1,640099.17,640099.17,true
OI0000614,ORD000254,PROD0072,SKU00191,2,100074.70,200149.40,true
OI0000615,ORD000254,PROD0060,SKU00161,1,538964.89,538964.89,true
OI0000616,ORD000255,PROD0050,SKU00136,1,76.48,76.48,true
OI0000617,ORD000255,PROD0056,SKU00147,2,64.48,128.96,true
OI0000618,ORD000256,PROD0080,SKU00211,1,146.92,146.92,true
OI0000619,ORD000256,PROD0080,SKU00209,1,154.94,154.94,true
OI0000620,ORD000256,PROD0026,SKU00070,3,50.85,152.55,true
OI0000621,ORD000256,PROD0014,SKU00032,1,84.22,84.22,true
OI0000622,ORD000257,PROD0022,SKU00061,3,290.47,871.41,true
OI0000623,ORD000257,PROD0046,SKU00125,1,372.05,372.05,true
OI0000624,ORD000257,PROD0004,SKU00008,3,1766.13,5298.39,true
OI0000625,ORD000258,PROD0070,SKU00184,1,1843.88,1843.88,true
OI0000626,ORD000258,PROD0010,SKU00022,2,372.09,744.18,true
OI0000627,ORD000259,PROD0038,SKU00101,1,223.70,223.70,true
OI0000628,ORD000259,PROD0086,SKU00227,1,162.65,162.65,true
OI0000629,ORD000259,PROD0056,SKU00147,1,64.48,64.48,true
OI0000630,ORD000259,PROD0044,SKU00119,1,60.15,60.15,true
OI0000631,ORD000260,PROD0043,SKU00117,1,10.35,10.35,true
OI0000632,ORD000261,PROD0092,SKU00243,1,152.77,152.77,true
OI0000633,ORD000261,PROD0038,SKU00101,1,223.70,223.70,true
OI0000634,ORD000262,PROD0014,SKU00032,1,84.22,84.22,true
OI0000635,ORD000262,PROD0056,SKU00148,1,69.54,69.54,true
OI0000636,ORD000262,PROD0026,SKU00071,1,50.68,50.68,true
OI0000637,ORD000263,PROD0021,SKU00056,1,1334.27,1334.27,true
OI0000638,ORD000263,PROD0051,SKU00137,2,3946.66,7893.32,true
OI0000639,ORD000263,PROD0021,SKU00057,2,1371.53,2743.06,true
OI0000640,ORD000264,PROD0005,SKU00010,1,568240.08,568240.08,true
OI0000641,ORD000264,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000642,ORD000265,PROD0054,SKU00143,1,530020.43,530020.43,true
OI0000643,ORD000265,PROD0042,SKU00111,1,598079.80,598079.80,true
OI0000644,ORD000265,PROD0042,SKU00113,1,583365.22,583365.22,true
OI0000645,ORD000265,PROD0060,SKU00160,1,562540.10,562540.10,true
OI0000646,ORD000266,PROD0039,SKU00106,2,2835.23,5670.46,true
OI0000647,ORD000266,PROD0015,SKU00036,1,2198.83,2198.83,true
OI0000648,ORD000266,PROD0081,SKU00214,2,2164.59,4329.18,true
OI0000649,ORD000267,PROD0062,SKU00166,2,241.39,482.78,true
OI0000650,ORD000267,PROD0044,SKU00120,3,58.12,174.36,true
OI0000651,ORD000268,PROD0052,SKU00139,2,652.96,1305.92,true
OI0000652,ORD000269,PROD0088,SKU00232,1,1309.11,1309.11,true
OI0000653,ORD000269,PROD0076,SKU00200,1,1511.03,1511.03,true
OI0000654,ORD000270,PROD0073,SKU00192,1,27.91,27.91,true
OI0000655,ORD000270,PROD0043,SKU00117,1,10.35,10.35,true
OI0000656,ORD000270,PROD0085,SKU00226,1,39.61,39.61,true
OI0000657,ORD000270,PROD0067,SKU00180,1,30.93,30.93,true
OI0000658,ORD000271,PROD0061,SKU00162,1,94.04,94.04,true
OI0000659,ORD000271,PROD0001,SKU00001,1,12.19,12.19,true
OI0000660,ORD000271,PROD0019,SKU00051,1,57.51,57.51,true
OI0000661,ORD000272,PROD0050,SKU00136,1,76.48,76.48,true
OI0000662,ORD000272,PROD0098,SKU00258,1,26.98,26.98,true
OI0000663,ORD000272,PROD0080,SKU00210,1,158.07,158.07,true
OI0000664,ORD000273,PROD0049,SKU00134,2,67.08,134.16,true
OI0000665,ORD000273,PROD0025,SKU00069,1,77.36,77.36,true
OI0000666,ORD000273,PROD0049,SKU00132,1,78.51,78.51,true
OI0000667,ORD000273,PROD0055,SKU00145,2,51.20,102.40,true
OI0000668,ORD000274,PROD0041,SKU00108,1,1506819.69,1506819.69,true
OI0000669,ORD000274,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000670,ORD000274,PROD0095,SKU00250,2,799279.75,1598559.50,true
OI0000671,ORD000275,PROD0061,SKU00163,1,79.38,79.38,true
OI0000672,ORD000275,PROD0031,SKU00085,1,84.44,84.44,true
OI0000673,ORD000276,PROD0021,SKU00056,1,1334.27,1334.27,true
OI0000674,ORD000276,PROD0015,SKU00037,1,2304.19,2304.19,true
OI0000675,ORD000277,PROD0079,SKU00206,1,63.35,63.35,true
OI0000676,ORD000277,PROD0025,SKU00067,1,75.42,75.42,true
OI0000677,ORD000278,PROD0049,SKU00133,2,67.80,135.60,true
OI0000678,ORD000278,PROD0037,SKU00100,2,70.85,141.70,true
OI0000679,ORD000278,PROD0043,SKU00116,1,10.74,10.74,true
OI0000680,ORD000279,PROD0043,SKU00116,1,10.74,10.74,true
OI0000681,ORD000279,PROD0025,SKU00067,1,75.42,75.42,true
OI0000682,ORD000280,PROD0061,SKU00163,1,79.38,79.38,true
OI0000683,ORD000280,PROD0025,SKU00067,1,75.42,75.42,true
OI0000684,ORD000280,PROD0031,SKU00085,1,84.44,84.44,true
OI0000685,ORD000281,PROD0026,SKU00070,1,50.85,50.85,true
OI0000686,ORD000281,PROD0038,SKU00101,1,223.70,223.70,true
OI0000687,ORD000282,PROD0065,SKU00174,2,1552367.79,3104735.58,true
OI0000688,ORD000282,PROD0035,SKU00092,3,1317389.56,3952168.68,true
OI0000689,ORD000282,PROD0095,SKU00252,1,751595.94,751595.94,true
OI0000690,ORD000283,PROD0043,SKU00118,1,11.15,11.15,true
OI0000691,ORD000283,PROD0007,SKU00015,2,85.75,171.50,true
OI0000692,ORD000283,PROD0097,SKU00255,1,29.49,29.49,true
OI0000693,ORD000284,PROD0043,SKU00118,1,11.15,11.15,true
OI0000694,ORD000284,PROD0043,SKU00117,2,10.35,20.70,true
OI0000695,ORD000284,PROD0091,SKU00239,1,45.78,45.78,true
OI0000696,ORD000284,PROD0025,SKU00068,2,76.26,152.52,true
OI0000697,ORD000285,PROD0060,SKU00158,2,587751.35,1175502.70,true
OI0000698,ORD000285,PROD0042,SKU00114,1,640099.17,640099.17,true
OI0000699,ORD000286,PROD0021,SKU00056,1,1334.27,1334.27,true
OI0000700,ORD000287,PROD0025,SKU00069,1,77.36,77.36,true
OI0000701,ORD000287,PROD0067,SKU00180,2,30.93,61.86,true
OI0000702,ORD000287,PROD0091,SKU00240,1,42.89,42.89,true
OI0000703,ORD000288,PROD0032,SKU00087,1,218.78,218.78,true
OI0000704,ORD000289,PROD0018,SKU00048,2,618527.75,1237055.50,true
OI0000705,ORD000289,PROD0060,SKU00158,1,587751.35,587751.35,true
OI0000706,ORD000289,PROD0066,SKU00176,1,216988.62,216988.62,true
OI0000707,ORD000290,PROD0017,SKU00045,1,1432398.55,1432398.55,true
OI0000708,ORD000291,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000709,ORD000292,PROD0079,SKU00207,1,69.96,69.96,true
OI0000710,ORD000293,PROD0087,SKU00230,1,619.42,619.42,true
OI0000711,ORD000293,PROD0009,SKU00019,1,3363.81,3363.81,true
OI0000712,ORD000293,PROD0027,SKU00075,1,2626.08,2626.08,true
OI0000713,ORD000294,PROD0048,SKU00129,2,776592.87,1553185.74,true
OI0000714,ORD000294,PROD0060,SKU00161,1,538964.89,538964.89,true
OI0000715,ORD000295,PROD0040,SKU00107,1,1767.10,1767.10,true
OI0000716,ORD000295,PROD0082,SKU00216,2,228.01,456.02,true
OI0000717,ORD000295,PROD0016,SKU00041,1,1606.71,1606.71,true
OI0000718,ORD000296,PROD0031,SKU00084,2,81.42,162.84,true
OI0000719,ORD000297,PROD0055,SKU00146,1,48.24,48.24,true
OI0000720,ORD000298,PROD0058,SKU00156,1,2263.34,2263.34,true
OI0000721,ORD000299,PROD0008,SKU00017,1,46.76,46.76,true
OI0000722,ORD000299,PROD0074,SKU00196,1,285.40,285.40,true
OI0000723,ORD000300,PROD0022,SKU00059,1,332.56,332.56,true
OI0000724,ORD000300,PROD0022,SKU00060,1,352.53,352.53,true
OI0000725,ORD000300,PROD0058,SKU00154,2,2057.90,4115.80,true
OI0000726,ORD000300,PROD0076,SKU00200,1,1511.03,1511.03,true
OI0000727,ORD000301,PROD0082,SKU00216,1,228.01,228.01,true
OI0000728,ORD000301,PROD0004,SKU00009,1,1648.68,1648.68,true
OI0000729,ORD000301,PROD0022,SKU00060,1,352.53,352.53,true
OI0000730,ORD000302,PROD0080,SKU00211,1,146.92,146.92,true
OI0000731,ORD000302,PROD0098,SKU00257,1,28.06,28.06,true
OI0000732,ORD000302,PROD0056,SKU00148,3,69.54,208.62,true
OI0000733,ORD000303,PROD0091,SKU00241,2,46.64,93.28,true
OI0000734,ORD000303,PROD0079,SKU00206,2,63.35,126.70,true
OI0000735,ORD000303,PROD0079,SKU00207,1,69.96,69.96,true
OI0000736,ORD000303,PROD0091,SKU00242,1,44.63,44.63,true
OI0000737,ORD000304,PROD0091,SKU00239,1,45.78,45.78,true
OI0000738,ORD000304,PROD0091,SKU00241,1,46.64,46.64,true
OI0000739,ORD000305,PROD0064,SKU00172,2,402.64,805.28,true
OI0000740,ORD000305,PROD0082,SKU00218,2,244.06,488.12,true
OI0000741,ORD000306,PROD0029,SKU00079,1,934640.31,934640.31,true
OI0000742,ORD000306,PROD0017,SKU00046,1,1341406.94,1341406.94,true
OI0000743,ORD000306,PROD0065,SKU00175,1,1621774.14,1621774.14,true
OI0000744,ORD000306,PROD0011,SKU00025,1,386241.43,386241.43,true
OI0000745,ORD000307,PROD0082,SKU00216,2,228.01,456.02,true
OI0000746,ORD000307,PROD0016,SKU00042,1,1490.41,1490.41,true
OI0000747,ORD000307,PROD0010,SKU00022,1,372.09,372.09,true
